file_path,split,jenis,jam_ke,estimasi_sisa_jam
dataset_mobilenet_ready/train/mata/mata_T17_4_jpg.rf.b7ec3d88e4ca45b3271884a2a9552065_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T2_22_jpg.rf.0420b038cdee41ee70aa80f86ca31394_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T6_24_jpg.rf.c104d543b9debc7230d3493519edb30d_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T15_39_jpg.rf.c61aebd1ee10a63b35a3cb533b0e565d_1.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T12_72_jpg.rf.bdaa5152d25ab11504c832de3e73bbbe_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T16_39_jpg.rf.9c5ed518d4190a7feec118f24a6598f1_1.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T14_49_jpg.rf.fa4c553641c51e947caa841863e67da5_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T13_42_jpg.rf.fde9c26b1245e8f17636f047fe7ddd88_1.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T2_85_jpg.rf.32b7f2075bf544579ed706a69e167482_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T10_92_jpg.rf.292b634a0a83ba8bd1d9bc925ca5b994_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T16_82_jpg.rf.f3dcc953e0df76ebd0321e9e3c55883a_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T12_10_jpg.rf.92d065734e44df5ebe223ef3fa5ad6e3_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T17_119_jpg.rf.7c311f84e3101e4fe421a5b24c939bf6_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T14_120_jpg.rf.56a6c804e23f3e8ff6459ff5a861719e_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T11_36_jpg.rf.593e425262d76f0a073ad9a15d95b895_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T15_3_jpg.rf.7865d8a511bf05316e3ac8e4c9e87284_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T7_39_jpg.rf.a799d7c5bc1c7c10d7c8ded7cc8c38cd_1.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T16_90_jpg.rf.670f8fd5ed393361b91e0ce0c6850334_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T8_14_jpg.rf.545d41120cb4ab8c973c8f1065c4a9cd_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T15_12_jpg.rf.146046403dc97bdf7fb58b251431e96e_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T14_50_jpg.rf.a96f63f2f4d7499284ce185c8f7b0cc4_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T13_73_jpg.rf.1f2ba0944f49805dc9c43c88b82f08da_1.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T10_77_jpg.rf.f60c941265ff316ee13bd2c60200877f_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T13_98_jpg.rf.831c4b291d0e21c7756d410da71ba58f_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T7_57_jpg.rf.72342819216881ae65c79cf7496ddcaf_1.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T17_113_jpg.rf.339b9e404e0ecd57b0e5d0cc261f037e_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T16_59_jpg.rf.9ad208c0a3ab588d4e9ed5e065f6931a_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T8_3_jpg.rf.ff67c39ba491ed038e46f4aaeff66a4d_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T8_10_jpg.rf.7cbf1ac61939665a3863321b42a42e10_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T3_46_jpg.rf.48cd7181b8bd9ce71f4bbda215788bc3_1.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T8_85_jpg.rf.fac22b91e3c65b8b1d7883b316c694eb_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T9_46_jpg.rf.755e33db35c77297d2a8d4b6624118c0_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T8_50_jpg.rf.52bc82b8ca59b47f978f1eb16a06b12c_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T9_40_jpg.rf.01eb4612333b67e65561f0fdcc3cc65e_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T8_110_jpg.rf.3fbe8f540ff610a84d40f12f6b117841_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T9_30_jpg.rf.891f5da062a4c8a08d56d5cd7ccd349c_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T9_89_jpg.rf.067a76008a915b319f289ea7e4860d19_1.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T14_45_jpg.rf.6dbaa4faaa1a6597c9df688f772051d3_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T17_23_jpg.rf.6eb8b1c138bf63602036e45d9e996253_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T11_87_jpg.rf.ae5197fc495d6354af598c14fb01d34f_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T11_54_jpg.rf.81742808160ebb0d7015c260ae4be5e4_1.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T6_58_jpg.rf.755f33f6277e8c26c63e3cf5586ce293_1.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T10_113_jpg.rf.865dd52406f6e4328a8eba2d2cdb5948_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T10_81_jpg.rf.285e9879aefb3e59eab08227e564b641_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T16_81_jpg.rf.ae362107079b6f6c9d5139fd71a7d257_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T12_30_jpg.rf.59e32655f36a21c18c9fd7a046d73b5f_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T3_91_jpg.rf.f78bdd2e6783ad77fb6504c3cc04be34_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T9_19_jpg.rf.ea1a3b4175e286a29d9c4840b8e5c8cc_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T16_32_jpg.rf.4d73ea8cc17072ff82d504fdcd7710dd_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T5_10_jpg.rf.cbef9d15d75b17f34eed3587f35ab0b7_1.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T3_18_jpg.rf.ec2f9fca7d61e5df51ec7ace68abf510_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T13_3_jpg.rf.e44f5be2946286b696be42c25fb68e4e_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T12_105_jpg.rf.314e5f89953f98fb43a9c1a121b3705e_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T12_33_jpg.rf.fdd6db726cdced0c8cf6f9ba30bc4f8a_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T18_85_jpg.rf.a2c5089bde91e9ee26e16e570f9c8a91_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T2_17_jpg.rf.83c14325017087a03e096ecf8927832a_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T12_124_jpg.rf.6090ecd15e0c47d25ff17ad076de2ac0_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T11_34_jpg.rf.9abda634364fd0f0100d8abded2989d2_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T18_101_jpg.rf.0a8a7b2ed34ab694071e723ead3ef636_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T11_4_jpg.rf.0a856b71ab2ba623ddc883a3c7c1f671_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T2_94_jpg.rf.e9f4704b550296abf4855edeff54c4da_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T16_99_jpg.rf.dc6bae2cf89b208aa91f1cdf7bb64aa5_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T17_12_jpg.rf.d066f875af64d23f9adcf3f27b501b86_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T12_113_jpg.rf.8f6936728f848d3b55bbe1217c00d0d6_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T17_28_jpg.rf.580ab99b5fa0db288c364c39368f8aa8_1.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T8_0_jpg.rf.829dc2b3049622e27317bb879e181045_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T10_65_jpg.rf.20c07a693ca75e0bb307de9ff39117c5_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T5_71_jpg.rf.e48d5e6acaf214b15804b586937d7518_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T15_76_jpg.rf.32dcd364896d519c3c4cf70c3b985d50_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T13_8_jpg.rf.a5fcea4bb93a842eaa98930040b4a09f_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T17_80_jpg.rf.5950d2d5faf7160678d81016c98beed0_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T10_51_jpg.rf.edfa7e565b2b34f282e648c70174b90b_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T6_27_jpg.rf.2a73b551d716b6de32918278dbb56699_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T17_17_jpg.rf.c4cbb32fc5093c2bafa0c7542e6d72bb_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T18_71_jpg.rf.8e1314f470fb59024d05a8ba81516b53_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T16_12_jpg.rf.dfe52b3f70c1523c1f0326f381968c3f_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T10_94_jpg.rf.2d8cc0ab5b563304032157c28f42f4a5_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T3_81_jpg.rf.02439373bc96595690b850992754a593_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T9_51_jpg.rf.fae91592d4d783bcd9a9213e45ccf5f4_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T5_53_jpg.rf.ad3218293b7fb2919f280b3ebe69b314_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T9_104_jpg.rf.adbf0a3459296490d5fd5d81521e1dc2_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T8_94_jpg.rf.95e3f288e0697ad69302cbc22540d2eb_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T13_49_jpg.rf.decabca567f6c6e93aebf6dab1024ffd_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T15_2_jpg.rf.5fd910cc36421cc8c7c3972d2de384b8_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T6_60_jpg.rf.ec371c39a46d9ce7e80fd44b49c72538_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T17_107_jpg.rf.e69bc5e5fa6b46c3eeba553e0e15ee1c_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T5_29_jpg.rf.e7e1cb9f0f3f93f729376f2edf5661fd_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T6_45_jpg.rf.88f29291354827819e7410efdf435a70_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T14_21_jpg.rf.5cace14984622e7e907c638d3c092641_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T12_61_jpg.rf.949bbcda267727208f64628b309c7e9f_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T13_53_jpg.rf.c7db7aed869bff4d2c32d670cdc7494d_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T5_48_jpg.rf.cbb97e8cdad4f6aab39d3037f29cbc66_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T15_55_jpg.rf.f8b5be66a765c7d2a8372de071b09b86_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T10_49_jpg.rf.b11ef16e5fde602b82a6ef95b93cc619_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T6_3_jpg.rf.68edc9e9ceee2a452741b017306b90fa_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T13_118_jpg.rf.d87de31cf9aaace29c8c273f3783333d_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T8_33_jpg.rf.62bd4fd3c868ecd6fd234c5a75e61f63_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T14_117_jpg.rf.883d2712ee706bd175881d820b211379_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T18_58_jpg.rf.1c501114a75d53e7dbdcfd88a3e71403_1.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T6_90_jpg.rf.5449358016e1d8b23b5895f7ded85610_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T10_118_jpg.rf.c9ea2f074101393419182c7ade151156_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T10_93_jpg.rf.34e5f48795f3c302ddc0cd4869dfb598_1.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T4_120_jpg.rf.ed0cd995ce007c6177a3edde4693b99b_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T12_99_jpg.rf.2c92ce0a8fdb7ee10f94eaa7def96560_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T5_93_jpg.rf.429d147ad403af08fd3e3c849940f396_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T8_35_jpg.rf.f280bc503bb132221cbf545181f83209_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T15_7_jpg.rf.10f3a2307221cb2367f8d82d23dc02d2_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T11_37_jpg.rf.79a1f289bc2e5942dca3e6dc32a98825_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T15_16_jpg.rf.9fe093f41ffbe82d5d06682655f4a147_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T15_115_jpg.rf.a7ff67fa0e8f1ee1def7b5ca61974589_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T16_101_jpg.rf.d787d8635815a995b1029e6e80888a8f_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T8_98_jpg.rf.90939d02f8e325dff0ebf186acdeca36_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T18_7_jpg.rf.b7237c0bb9414e48cb49d44666cc394e_1.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T10_114_jpg.rf.72a7827eeac153c2483466320b7844eb_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T18_66_jpg.rf.3a934fafc7ef582afbee0453b2fe8539_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T10_64_jpg.rf.b64f99fd160027310e08e9c39c187d90_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T6_109_jpg.rf.96fe77f21be282e198778ee9fb364951_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T14_61_jpg.rf.570c61e659ad55aa3c37c29b7dbc8eba_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T5_69_jpg.rf.36853f09fa0a540e730b3ee9eb5ebac1_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T13_117_jpg.rf.6a2e980edd6c7c8ee4256edc74f6b54c_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T14_82_jpg.rf.e3fa3b41ac013bb18c7e9cce9a234d8a_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T7_108_jpg.rf.44e917ec49e38c96ff8c1507cc33fd9b_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T6_112_jpg.rf.d91e3fdc36c5d8137e73846ad884e135_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T4_20_jpg.rf.2f28262ffc4bd2485cff01b9f304e1fb_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T14_85_jpg.rf.a960a272bf79b29f8b3f465123ba1f1f_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T10_5_jpg.rf.0214d46a95c0374e7a4b9ee4e673aee6_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T2_103_jpg.rf.eedc24591d0eade6c32590d585144a5d_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T11_101_jpg.rf.d2a71b57dd7e9ff49aa0fd750afaf449_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T15_28_jpg.rf.aa2a4f2ec8300730a3cb79a46c4dbcce_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T3_58_jpg.rf.a18f3d1db2c1aeaae74f6b89933c8cab_1.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T15_94_jpg.rf.6668cc367d551a7e9650a4eb45f34f5a_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T9_110_jpg.rf.15db13fc0d1154b905161c987377c46d_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T14_52_jpg.rf.6e28c21716d05c86f6a8057f85b1aa6e_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T9_94_jpg.rf.b6f30428e3b28e20caf6172ec629599b_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T11_88_jpg.rf.88ee43afbabbc3ea24abbcba71627bcd_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T15_96_jpg.rf.feecd6b058a194009b3d7cdc8470e742_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T12_7_jpg.rf.281307712e517f076b49e3e86f7a811b_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T14_94_jpg.rf.5585ac7ab947ccf26f26261317a42801_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T5_24_jpg.rf.f751ed55fc7c9e93ffec89b6118861aa_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T4_91_jpg.rf.9e3b0007b9e41131f3024d301c5e3709_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T2_19_jpg.rf.09d77593c85658a830540fda220051c3_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T15_120_jpg.rf.d416ef7eedcc96267733fe94e733d3d0_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T10_68_jpg.rf.f36c9199e5da314f8170f618521ef7cd_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T4_5_jpg.rf.2343846abbcdfe1eb44e4cd8802d52ce_1.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T6_124_jpg.rf.8aa2f512c326257368c996a0f12fee22_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T4_98_jpg.rf.134d6f0df8e32d7d27cb8622de6fd6a0_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T15_58_jpg.rf.6e01f9f1332c2e0e46992111637afcbb_1.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T4_92_jpg.rf.fbf25c67953ced20d25a23d86199da40_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T7_102_jpg.rf.05ce16309af37bc0193e7ef9f25af599_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T6_2_jpg.rf.9e346bfd3bfa66a8f35367cd069ec531_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T18_94_jpg.rf.9aa5ea76d67ba61b790682fab3847305_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T17_87_jpg.rf.9d8a6f4c99c5282c297585a6846eccb8_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T3_94_jpg.rf.eec94bc937672be8f1c923e25d4c9e15_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T2_107_jpg.rf.0043b0a14db84249413d4cb02ff6d9f7_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T4_71_jpg.rf.6465a55e4c876f8affdfe141ff7c08a1_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T8_92_jpg.rf.f18c243082fb2bd936c35d884b4b1c4d_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T4_50_jpg.rf.f85fd5a4a89392f7f0378e28f421406e_1.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T6_100_jpg.rf.ee1eaf0b19ccc2ac647a1ff7e38d73a0_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T3_104_jpg.rf.277197b6eaa4a8fe20b79fbe5ab752bf_1.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T12_12_jpg.rf.210cf5abd401b25c1ce8d38c792d6a65_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T11_17_jpg.rf.f17e073d8f871fbc96b78d9d25cb9c39_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T9_17_jpg.rf.2d6e7c0ae94d0bf5aabc557b48cb62a7_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T18_90_jpg.rf.fae4ada323612f4a89a3db0efc755606_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T12_115_jpg.rf.cab895b8275dc6bf1c013b0ca7f8331e_1.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T5_120_jpg.rf.5c7499994a212d25b08fe123785cc28e_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T11_80_jpg.rf.eaa06f206f14bea200fed05740f150a7_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T14_116_jpg.rf.0284cb774a174424cd10200ddf3047a6_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T13_18_jpg.rf.6ae91525d3392041312ff6d69f0b1e1d_1.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T2_32_jpg.rf.e24be802b2036821a8888600fd2c58e1_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T15_14_jpg.rf.f752b0d3ecfd781345acc006706cee62_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T13_56_jpg.rf.09405ab3018b04c606d45a9808878232_1.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T10_72_jpg.rf.f44965c6b14a938a3267cb30f5e0b89e_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T16_1_jpg.rf.48ce6e2134b921d0eab4dc589a71cc70_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T9_36_jpg.rf.0a228864a90bc76fa859af0982345f98_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T5_57_jpg.rf.b19ed52a0c44b75b005343dee90e739e_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T18_25_jpg.rf.f68de80476c91e187f5b976f50468ac3_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T6_104_jpg.rf.9f28cf7fc36ac62f1ee51e1637675731_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T15_40_jpg.rf.11fb0ab3379e6565483ec8186660ad03_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T5_16_jpg.rf.cd01eaa4298a525def44da8b29584e37_1.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T4_124_jpg.rf.15ee472738b2575200819032ce3d9423_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T17_94_jpg.rf.1271fd65b9cd4d77126313327eca57f6_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T11_31_jpg.rf.89c5309461b729c9e18f458896879561_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T8_115_jpg.rf.fb5c271a1a136cc4852d25cc4f1f13b6_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T15_78_jpg.rf.27391027cddc0fbe6d71270e5d46305c_1.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T16_68_jpg.rf.1d89d184cd3a17cf8046c353888ad85b_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T18_28_jpg.rf.0fb2a85eeca2e06ab3db324c363c49cf_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T6_54_jpg.rf.2d3dc3b87970e01e47c5982f7b9d9512_1.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T9_100_jpg.rf.7cc50f48dd811b9136b89dd8b81f5d07_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T15_123_jpg.rf.3c77b62d965ecb36727f2dd779c28744_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T4_95_jpg.rf.3db8cd88348621e6da816741954ee818_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T15_5_jpg.rf.97a6329f8e7ca0a3b74b7ff79bfe810b_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T15_4_jpg.rf.3b5b41e95e6be1856260d9ef8085edff_1.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T2_42_jpg.rf.c252311eb47fe491e48626b2cfe190cb_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T17_82_jpg.rf.d1fdf020b8a08e3bb967681ec95e47cd_1.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T5_13_jpg.rf.e5c074dd27fe05f15b30aee2478089ad_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T13_2_jpg.rf.b5a9bc1b35eeab79d3f840ba199202f7_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T8_76_jpg.rf.45f0f079735bd0decbba4e506dd31705_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T14_31_jpg.rf.6028c21afa3eb4511db1ff230972fb80_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T8_96_jpg.rf.d450618e34586ec0498fde8595ea5d9f_0.jpg,train,mata,8,10
